#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2021-12-07T07:52:28 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ61af11f5137f97	
#INFO	-out.max=unlimited	
#INFO	queryParameters=17	
#-oc.form=dec
#-out.max=unlimited
#-out.add=_RAJ,_DEJ
#-order=I
#-out.src=I/345/gaia2
#-nav=cat:I/345&tab:{I/345/gaia2}&key:source=I/345/gaia2&pos:M13( 30 arcmin J2000)&HTTPPRM:&&-ref=VIZ61af11f5137f97&-out.max=50&-out.form=HTML Table&-out.add=_RAJ,_DEJ&-oc.form=dec&-c=M13&-c.eq=J2000&-c.r=30&-c.u=arcmin&-c.geom=b&-order=I&-out.orig=standard&-out=DR2Name&-out=Gmag&-out=BPmag&-out=RPmag&-file=.&-meta.ucd=2&-meta=1&-meta.foot=1&-usenav=1&-bmark=POST&-out.src=I/345/gaia2
#-c=M13
#-c.eq=J2000
#-c.r= 30
#-c.u=arcmin
#-c.geom=b
#-source=I/345/gaia2
#-out.orig=standard
#-out=DR2Name
#-out=Gmag
#-out=BPmag
#-out=RPmag
#
#INFO	-c=250.423475+36.461319,bm=30.000000/30.	
#Constraint -bmark=POST

#RESOURCE=yCat_1345
#Name: I/345
#Title: Gaia DR2 (Gaia Collaboration, 2018)
#Coosys	H_2015.500:	ICRS
#Table	I_345_gaia2:
#Name: I/345/gaia2
#Title: GaiaSource DR2 data
#Column	_RAJ2000	(F17.13)	Right ascension (FK5, Equinox=J2000.0) at Epoch=J2000, proper motions taken into account 	[ucd=pos.eq.ra]
#Column	_DEJ2000	(F17.13)	Declination (FK5, Equinox=J2000.0) at Epoch=J2000, proper motions taken into account 	[ucd=pos.eq.dec]
#Column	DR2Name	(a28)	Unique source designation (unique across all Data Releases) (Gaia DR2 NNNNNNNNNNNNNNNNNNN) (designation) (1)	[ucd=meta.id]
#Column	Gmag	(F7.4)	G-band mean magnitude (Vega) (phot_g_mean_mag) (23)	[ucd=phot.mag;stat.mean;em.opt]
#Column	BPmag	(F7.4)	? Integrated BP mean magnitude (Vega) (phot_bp_mean_mag) (26)	[ucd=phot.mag;stat.mean;em.opt.B]
#Column	RPmag	(F7.4)	? Integrated RP mean magnitude (Vega) (phot_rp_mean_mag) (29)	[ucd=phot.mag;stat.mean;em.opt.R]
_RAJ2000|_DEJ2000|DR2Name|Gmag|BPmag|RPmag
250.5187432167125|+36.3813342928124|Gaia DR2 1328053537746970240|19.2833|19.4424|18.7676
250.4986172956266|+36.3850647686345|Gaia DR2 1328053576409493248|19.7983|19.4742|19.1102
250.5031592506846|+36.3884181593556|Gaia DR2 1328053610767260160|20.8770|20.4755|19.9441
250.5102258088201|+36.3838266789102|Gaia DR2 1328053606466453120|20.2458|20.0915|19.2869
250.5069926670774|+36.3837681640237|Gaia DR2 1328053606466453248|19.8813|19.6592|18.9724
250.5213316953570|+36.3788671610836|Gaia DR2 1328053537747369856|19.3875|19.5005|18.9121
250.5138388327162|+36.3801976760013|Gaia DR2 1328053537746973184|18.5232|18.7062|18.0832
250.4978698749727|+36.3822905245075|Gaia DR2 1328053572106711680|19.6838|19.6518|18.8714
250.5161558814211|+36.3781838099896|Gaia DR2 1328053537747366656|18.9479|18.9874|18.3920
250.5149329816081|+36.3761348196207|Gaia DR2 1328053537747366784|19.2016|19.3178|18.6398
250.5170287662276|+36.3736970554783|Gaia DR2 1328053537746944768|18.7671|18.8799|18.1975
250.5078970335435|+36.3742032506429|Gaia DR2 1328053503387206528|20.2708|19.9274|19.3294
250.5049705442730|+36.3733600864043|Gaia DR2 1328053572106682496|18.7213|18.8648|18.2719
250.5128342891786|+36.3856574168423|Gaia DR2 1328053606466456448|20.7282|20.0950|19.2376
250.5059825596287|+36.3853273145688|Gaia DR2 1328053606466455936|19.7683|19.7317|19.0199
250.5225830818603|+36.3845155917558|Gaia DR2 1328053537746977536|19.4066|19.4900|18.8386
250.5221357872989|+36.3830543490672|Gaia DR2 1328053537746977664|19.2026|19.2719|18.6758
250.5132356329798|+36.3747134647160|Gaia DR2 1328053503387209984|19.7589|19.8911|19.1525
250.5078417404550|+36.3622986019857|Gaia DR2 1328053503387180032|18.7238|18.8757|18.2554
250.5159547264814|+36.3902985880304|Gaia DR2 1328053606466853248|18.3775|18.4623|17.8255
250.5251883463791|+36.3828499332059|Gaia DR2 1328053537746986624|19.4169|19.5039|18.8100
250.4943645601028|+36.3725708293425|Gaia DR2 1328053572106679424|20.1073|20.0351|19.5030
250.4940192956509|+36.3817449188344|Gaia DR2 1328053572107116544|17.5560|18.0255|16.8524
250.5031127776233|+36.3892473055106|Gaia DR2 1328053606466468736|20.8535|20.2500|19.6317
250.4982463375888|+36.3857471873947|Gaia DR2 1328053572106729600|18.8018|18.9114|18.3457
250.5001453393389|+36.3843275763614|Gaia DR2 1328053572106729728|19.5438|19.6406|18.9814
250.5035194270782|+36.3707939360606|Gaia DR2 1328053572106674560|18.7347|18.9238|18.2609
250.5095062103265|+36.3967248988838|Gaia DR2 1328053606466860800|19.7145|19.4861|18.8172
250.4992420481731|+36.3696539803620|Gaia DR2 1328053572106668928|19.7492|19.6822|19.0521
250.4803438454558|+36.3823983751154|Gaia DR2 1328053679479697152|20.5397|       |
250.4515613966585|+36.3699555628076|Gaia DR2 1328053709545630976|20.6297|20.3194|19.8982
250.4712248602748|+36.3729119233946|Gaia DR2 1328053679479696384|20.5099|       |
250.4780785474614|+36.3841713429659|Gaia DR2 1328053679479724288|21.0010|       |
250.4632824212615|+36.3647655354031|Gaia DR2 1328053645119957760|20.4620|19.9671|19.6227
250.4721985916062|+36.3738798345780|Gaia DR2 1328053679479696256|20.2607|20.1126|19.5928
250.4600931882279|+36.3655360447676|Gaia DR2 1328053645119984384|19.9108|19.7404|19.2605
250.4615663705573|+36.3815400239067|Gaia DR2 1328053713839569792|18.7473|18.4045|17.8675
250.4684874323161|+36.3754045425095|Gaia DR2 1328053679479729792|19.2039|18.8919|18.2989
250.4692061892388|+36.3704349013910|Gaia DR2 1328053645119955584|21.0770|       |
250.4674397873039|+36.3743161962796|Gaia DR2 1328053645119991552|19.3328|19.2320|18.6165
250.4759705303503|+36.3702299239552|Gaia DR2 1328053675185887616|19.8372|19.8071|19.1742
250.4769739684576|+36.3783654541704|Gaia DR2 1328053679479694208|19.3975|       |
250.4632457561571|+36.3699791651658|Gaia DR2 1328053645119990784|20.6312|       |
250.4587592440454|+36.3652174009298|Gaia DR2 1328053645119990400|20.8603|       |
250.4631686207343|+36.3703897557222|Gaia DR2 1328053645119990656|20.2258|19.7594|19.1303
250.4531259367244|+36.3770850732061|Gaia DR2 1328053713839609856|20.7384|19.4694|19.5375
250.4708389863902|+36.3773028893753|Gaia DR2 1328053679479728128|19.7192|19.4333|18.8612
250.4697276387164|+36.3761747592484|Gaia DR2 1328053679479728256|19.7497|19.4792|18.8878
250.4701769871126|+36.3696232150749|Gaia DR2 1328053640826153472|18.4639|18.4793|17.9352
250.4805963203858|+36.3819987001306|Gaia DR2 1328053679488726528|15.8658|16.1696|15.3747
250.4764481048261|+36.3828824493280|Gaia DR2 1328053679479726976|20.9007|       |
250.4556464206285|+36.3791458477342|Gaia DR2 1328053713848093824|21.1917|       |
250.4761797838943|+36.3806837311138|Gaia DR2 1328053679488356096|21.2037|       |
250.4707455720247|+36.3888768835662|Gaia DR2 1328053748199292160|21.1178|       |
250.4721504698055|+36.3782284888629|Gaia DR2 1328053679479724800|19.0230|19.0221|18.4431
250.4812993172330|+36.3721252128376|Gaia DR2 1328053675185896576|20.0354|19.6069|19.3281
250.4757908264168|+36.3832174421463|Gaia DR2 1328053679479730688|19.3658|19.0135|18.4302
250.4761571187777|+36.3833597498963|Gaia DR2 1328053679479730816|20.8152|       |
250.4814820568688|+36.3789929235404|Gaia DR2 1328053679479670400|19.6149|19.5001|18.9076
250.4799901829031|+36.3774250204791|Gaia DR2 1328053679479670016|20.6376|19.9838|19.6000
250.4630327846663|+36.3957079010061|Gaia DR2 1328053748199444224|19.8738|19.7549|19.0313
250.4645599898281|+36.3625766656180|Gaia DR2 1328053645119938048|19.6004|19.6162|18.9857
250.4620791203725|+36.3603590837544|Gaia DR2 1328053645119938432|19.8899|       |18.4216
250.4798104261537|+36.3838982771159|Gaia DR2 1328053679479714176|20.7791|19.9696|19.9020
250.4801158999595|+36.3781876660993|Gaia DR2 1328053679479673856|20.0730|19.7084|19.1812
250.4594970287394|+36.3820799508625|Gaia DR2 1328053713848491776|16.5769|16.8878|15.9822
250.4593077476248|+36.3917015292419|Gaia DR2 1328053748199440640|20.6585|       |19.2442
250.4499372791398|+36.3829685273455|Gaia DR2 1328053713839709696|19.8267|       |
250.4529690813550|+36.3861825835378|Gaia DR2 1328053713839709440|20.0186|19.4454|18.9459
250.4529872212031|+36.3858969694559|Gaia DR2 1328053713839709568|20.5693|       |
250.4566869155418|+36.3899569757102|Gaia DR2 1328053748199447296|18.6998|18.6586|18.0033
250.4569677516938|+36.3898812874294|Gaia DR2 1328053748199447424|20.7375|       |
250.4796877993839|+36.3785913338051|Gaia DR2 1328053679479680000|20.6912|20.6030|19.7411
250.4611931554869|+36.3943260948814|Gaia DR2 1328053748199445632|18.2805|18.1231|17.3984
250.4611048360921|+36.3939331647139|Gaia DR2 1328053748199445760|20.0751|       |
250.4712985763805|+36.3698092840464|Gaia DR2 1328053645119940096|19.7645|19.4318|18.9616
250.4698730069226|+36.3683519906355|Gaia DR2 1328053645119939840|20.3500|20.1084|19.5949
250.4706672284257|+36.3700495312765|Gaia DR2 1328053645119945728|20.0864|       |
250.4632172954483|+36.3826956476324|Gaia DR2 1328053748208224768|20.5066|       |
250.4609044404706|+36.3600258785220|Gaia DR2 1328053645119945344|20.7252|20.3651|19.8480
250.4571809443872|+36.3903971136561|Gaia DR2 1328053748199450368|20.4679|       |
250.4748792831883|+36.3741910322869|Gaia DR2 1328053679479683328|20.6686|20.3804|19.7620
250.4720856718389|+36.3751893308926|Gaia DR2 1328053679479707520|20.9872|21.3105|20.1802
250.4593006599910|+36.3640809585600|Gaia DR2 1328053640826134656|19.2629|19.1729|18.6957
250.4633451613166|+36.3583504116195|Gaia DR2 1328053645119917568|20.1631|19.7432|19.1714
250.4633544650644|+36.3970094234890|Gaia DR2 1328053748199455360|19.3444|       |
250.4636804295645|+36.3972839308673|Gaia DR2 1328053748199455488|19.5468|       |
250.4590107448349|+36.3925430514593|Gaia DR2 1328053748199454848|20.3895|20.0284|19.3384
250.4783612288004|+36.3735956131024|Gaia DR2 1328053679479655808|19.7881|19.7369|19.2022
250.4620676889286|+36.3955678928099|Gaia DR2 1328053748199453312|18.6456|18.7212|18.1330
250.4645171929178|+36.3592641287332|Gaia DR2 1328053645119915008|20.3050|20.0065|19.5190
250.4646051877653|+36.3960546853715|Gaia DR2 1328053748199427840|19.3849|       |
250.4649938709935|+36.3671531433209|Gaia DR2 1328053640826139136|20.0185|19.8039|19.3255
250.4684270201873|+36.3711042277010|Gaia DR2 1328053645119965824|19.8039|19.6079|19.0794
250.4658198018292|+36.3970834460286|Gaia DR2 1328053748199425152|19.8211|18.8097|
250.4603774598501|+36.3728106037851|Gaia DR2 1328053713839504768|20.8791|20.3895|20.0637
250.4603947559761|+36.3634456255554|Gaia DR2 1328053640826573696|19.1549|19.1613|18.6431
250.4738257286088|+36.3638472064957|Gaia DR2 1328053640826573440|17.9135|18.0992|17.4323
250.4747149782310|+36.3887766935382|Gaia DR2 1328053743905921536|19.0479|       |
250.4642043802398|+36.3896490549387|Gaia DR2 1328053748199364480|19.4146|19.3134|18.7477
250.4648240165409|+36.3616491175454|Gaia DR2 1328053645119929472|19.6021|19.4662|18.9416
250.4753290965280|+36.3652097351733|Gaia DR2 1328053645128974336|15.4959|15.8979|14.9014
250.4588604694939|+36.3907442077615|Gaia DR2 1328053748199433984|19.8600|19.6446|19.0744
250.4738870412947|+36.3707218852634|Gaia DR2 1328053679479666816|19.3258|19.4030|18.7517
250.4772154046222|+36.3684430941307|Gaia DR2 1328053679479630976|21.0860|       |
250.4549107239446|+36.3868615293062|Gaia DR2 1328053713839694592|20.7781|       |
250.4551460914427|+36.3868380013106|Gaia DR2 1328053713839694720|20.3054|19.8524|19.1555
250.4665188130193|+36.3983760684456|Gaia DR2 1328053748199432192|19.1078|       |
250.4628081248929|+36.3945983700710|Gaia DR2 1328053748199432320|18.1017|18.2553|17.6327
250.4661869126683|+36.3595558333148|Gaia DR2 1328053640826118656|19.3808|19.3597|18.8226
250.4576329601338|+36.3898983006552|Gaia DR2 1328053748199439744|18.8198|18.8238|18.1691
250.4479180086420|+36.3799333390052|Gaia DR2 1328053713839700480|20.3753|20.1382|19.5508
250.4506276731815|+36.3827001954999|Gaia DR2 1328053713839700736|18.4037|18.4573|17.8775
250.4692926758640|+36.3602626332689|Gaia DR2 1328053640826126208|19.0837|18.9842|18.5051
250.4559138354168|+36.3784492967353|Gaia DR2 1328053713845294976|20.9991|20.3938|19.7957
250.4656947733932|+36.3878746402002|Gaia DR2 1328053748205032704|21.0094|       |
250.4696390715597|+36.3828964330585|Gaia DR2 1328053748207191808|21.2345|       |
250.4603773435882|+36.3822382349467|Gaia DR2 1328053713845293824|20.7090|20.2444|19.8591
250.4848514478757|+36.3776593516565|Gaia DR2 1328053679479636864|18.5875|18.2513|17.6174
250.4613774485682|+36.3911458860597|Gaia DR2 1328053748199410176|19.1327|19.1245|18.4723
250.4504600574749|+36.3711040464871|Gaia DR2 1328053713845293440|21.1220|       |
250.4635881833707|+36.3782192878233|Gaia DR2 1328053713839519360|20.4834|       |
250.4701108309492|+36.3628922209215|Gaia DR2 1328053645119903744|20.8313|20.5435|19.6653
250.4660304679597|+36.3588757644442|Gaia DR2 1328053645119903872|19.7592|19.8111|19.2025
250.4816983236798|+36.3745849845613|Gaia DR2 1328053679479641600|20.3914|19.9891|19.4893
250.4610461268022|+36.3880893168118|Gaia DR2 1328053748205037184|20.5610|       |
250.4700876008034|+36.3952174865983|Gaia DR2 1328053748205035520|20.5698|19.9703|19.1905
250.4540118346947|+36.3841960375728|Gaia DR2 1328053713839676672|18.9155|18.9423|18.3516
250.4543803432739|+36.3794367841452|Gaia DR2 1328053713845297408|20.3047|20.0078|19.3079
250.4545412612574|+36.3846336977467|Gaia DR2 1328053713839676288|20.4743|       |
250.4542279266829|+36.3827074287370|Gaia DR2 1328053713845301248|20.7525|20.2336|19.7255
250.4643528995767|+36.3950482123628|Gaia DR2 1328053748199419136|19.2825|19.2002|18.6075
250.4777354379841|+36.3777088971895|Gaia DR2 1328053679485536768|21.0876|       |
250.4641711598285|+36.3777967560601|Gaia DR2 1328053713839512064|19.6567|19.2683|18.8069
250.4641137045730|+36.3582204313052|Gaia DR2 1328053645119911936|19.5660|19.3094|18.6995
250.4650636337913|+36.3954790008834|Gaia DR2 1328053748199416320|20.3163|       |
250.4653734701598|+36.3965519182076|Gaia DR2 1328053748206205312|20.8559|19.8762|20.2275
250.4832458892081|+36.3814799292896|Gaia DR2 1328053679485536000|21.1574|       |
250.4625469182128|+36.3589426675611|Gaia DR2 1328053645125796864|20.9966|       |
250.4662601744501|+36.3974510932837|Gaia DR2 1328053748199423360|19.0408|18.9375|18.3026
250.4611687524426|+36.3919563458416|Gaia DR2 1328053748199421440|21.0575|       |
250.4617540896132|+36.3935840786573|Gaia DR2 1328053748199420928|18.7439|18.5604|17.9841
250.4812783523874|+36.3710340655965|Gaia DR2 1328053679479621248|20.1495|19.8603|19.4559
250.4623497807938|+36.3931235402006|Gaia DR2 1328053748199421184|20.5808|       |
250.4651606908418|+36.3559539529588|Gaia DR2 1328053640826107520|20.6430|20.1293|19.6518
250.4635069573516|+36.3662416537533|Gaia DR2 1328053645125800960|20.6413|19.8155|19.7114
250.4598985605363|+36.3627469924811|Gaia DR2 1328053645125801088|20.9695|       |
250.4460773404611|+36.3765421869949|Gaia DR2 1328053713839681920|19.3727|19.4002|18.6956
250.4791162998521|+36.3808003562558|Gaia DR2 1328053679485538304|20.9446|       |
250.4709198600955|+36.3613390705640|Gaia DR2 1328053645119889152|19.8924|19.7481|19.2861
250.4537963642564|+36.3819602736595|Gaia DR2 1328053713839654912|20.1749|19.8243|19.3122
250.4601944792792|+36.3885049873210|Gaia DR2 1328053748199393536|18.6685|18.5870|17.9529
250.4619625724293|+36.3915816014154|Gaia DR2 1328053748199399040|20.8680|       |
250.4622419271803|+36.3917182978890|Gaia DR2 1328053748199399168|19.7136|19.2344|18.5757
250.4626926555837|+36.3914984915280|Gaia DR2 1328053748199399296|20.7718|       |
250.4842745140366|+36.3811052822624|Gaia DR2 1328053679486701568|21.0824|       |
250.4788379984852|+36.3700899844963|Gaia DR2 1328053679479630848|20.1614|       |
250.4638772963787|+36.3924407587366|Gaia DR2 1328053748199396864|20.0608|       |
250.4792844683736|+36.3708094260678|Gaia DR2 1328053679479630720|20.3747|       |
250.4679000060427|+36.3832861878521|Gaia DR2 1328053748205026176|20.9178|       |
250.4567413876499|+36.3709175116555|Gaia DR2 1328053713845287296|20.9243|19.6532|19.2797
250.4710518987642|+36.3852810282739|Gaia DR2 1328053748205024896|20.8161|20.1582|19.5981
250.4864797247567|+36.3774947731260|Gaia DR2 1328053679479628544|20.2190|20.0868|19.6237
250.4610361183537|+36.3724620318705|Gaia DR2 1328053713845285632|21.0632|       |
250.4663029551346|+36.3886509577866|Gaia DR2 1328053748206182912|20.6678|20.3393|19.3109
250.4561373978593|+36.3674965657585|Gaia DR2 1328053713845285760|20.5752|20.1454|19.5721
250.4680637013564|+36.3838565797670|Gaia DR2 1328053748199265664|20.1674|19.7686|18.1665
250.4690417624583|+36.3607833733242|Gaia DR2 1328053645119896832|19.5700|19.1007|18.5096
250.4555827574403|+36.3844948139619|Gaia DR2 1328053713839662976|18.9259|18.9525|18.3530
250.4534204474378|+36.3751902507535|Gaia DR2 1328053713847685888|21.0350|       |
250.4840628146094|+36.3758061144217|Gaia DR2 1328053679479634048|18.9766|18.9672|18.4625
250.4483658609057|+36.3770369527216|Gaia DR2 1328053713839661568|18.4307|18.4243|17.8128
250.4562179075349|+36.3849194449374|Gaia DR2 1328053713839661184|20.2495|19.0724|19.2565
250.4587615206618|+36.3882467060747|Gaia DR2 1328053748199407104|19.6851|19.4715|18.9088
250.4651442062874|+36.3946770763645|Gaia DR2 1328053748199405824|20.5535|19.9772|19.3426
250.4695210946443|+36.3581900323707|Gaia DR2 1328053640826569344|18.3246|18.4682|17.8842
250.4525962283427|+36.3795082067575|Gaia DR2 1328053713846953856|21.0367|       |
250.4517823318533|+36.3744025173202|Gaia DR2 1328053713846394752|21.1839|       |
250.4591349601124|+36.3887520541367|Gaia DR2 1328053748199404288|20.3957|       |
250.4595181381054|+36.3889321810418|Gaia DR2 1328053748199404416|20.2646|       |
250.4524081862347|+36.3815089780738|Gaia DR2 1328053713839665536|19.9057|19.7431|18.7910
250.4697151250670|+36.3796686693357|Gaia DR2 1328053679486688256|20.8159|19.8274|19.3569
250.4622842104621|+36.3887844213123|Gaia DR2 1328053748199376512|19.8845|       |
250.4620951895621|+36.3886060371252|Gaia DR2 1328053748199376640|18.7589|18.5863|17.9842
250.4809718203554|+36.3826395080913|Gaia DR2 1328053679488726784|20.0919|19.3612|18.8958
250.4765847533635|+36.3781749893196|Gaia DR2 1328053679488726656|18.8459|18.6549|18.0331
250.4774566821050|+36.3799505098921|Gaia DR2 1328053679488728192|19.9273|19.7700|19.1293
250.4565608048629|+36.3857350489642|Gaia DR2 1328053713839665408|20.9566|20.1534|19.5330
250.4564982200773|+36.3835022262521|Gaia DR2 1328053713839642880|20.0273|19.8399|19.2344
250.4626398806377|+36.3902141400422|Gaia DR2 1328053748199380608|19.4638|19.2576|18.5679
250.4827324108318|+36.3784139321229|Gaia DR2 1328053679479657216|20.4145|20.0194|19.5076
250.4480309450620|+36.3752727081156|Gaia DR2 1328053713846393856|20.9714|       |
250.4631248359226|+36.3901998254157|Gaia DR2 1328053748199380864|20.8811|       |
250.4689597520060|+36.3667373186718|Gaia DR2 1328053645128984960|15.2515|15.6703|14.6490
250.4847052184273|+36.3740530825493|Gaia DR2 1328053679479613184|19.8768|       |
250.4624233478370|+36.3604403947580|Gaia DR2 1328053645128985728|19.5075|18.8802|18.3322
250.4658921262192|+36.3935454858917|Gaia DR2 1328053748199386624|19.6400|19.6480|19.0502
250.4751247619425|+36.3773756343355|Gaia DR2 1328053679488727680|20.5887|20.2663|19.7030
250.4612141841177|+36.3796313216325|Gaia DR2 1328053713839555712|18.3837|18.0755|18.4542
250.4638792133945|+36.3915238426882|Gaia DR2 1328053748199383424|20.9415|       |
250.4780872940209|+36.3746799993801|Gaia DR2 1328053679488720384|18.8421|18.8480|18.1607
250.4713522796628|+36.3946436236058|Gaia DR2 1328053748199338624|19.9943|19.9221|19.2594
250.4864634812940|+36.3789919112088|Gaia DR2 1328053679488714112|19.0882|18.8881|18.1634
250.4791662420023|+36.3704403340535|Gaia DR2 1328053679488713856|16.7446|17.0406|16.1455
250.4612942057033|+36.3890901238008|Gaia DR2 1328053748199388544|19.9981|19.9244|19.1954
250.4483969249052|+36.3758692829128|Gaia DR2 1328053713839648768|20.1282|19.8067|19.2254
250.4674276742844|+36.3952512677513|Gaia DR2 1328053748199387520|19.6496|19.6392|18.6064
250.4672864974391|+36.3930841926774|Gaia DR2 1328053748199362048|20.1875|19.8098|18.9819
250.4675851398893|+36.3928942275481|Gaia DR2 1328053748199362176|20.4822|       |
250.4624444248382|+36.3798986568540|Gaia DR2 1328053709546180224|20.2576|19.7826|19.1740
250.4557745678371|+36.3659220963984|Gaia DR2 1328053645126898432|20.9188|       |
250.4809712300790|+36.3729582077785|Gaia DR2 1328053679479635456|19.7819|19.6522|19.0383
250.4547172996520|+36.3859379824017|Gaia DR2 1328053713848509440|18.7526|18.7996|18.2293
250.4611802029456|+36.3739896422481|Gaia DR2 1328053709546177408|19.0635|18.7284|18.2460
250.4572304509948|+36.3766639353824|Gaia DR2 1328053713839565184|20.3103|20.1927|19.4939
250.4581439655712|+36.3834395143107|Gaia DR2 1328053713839625472|18.5768|18.6694|18.0661
250.4753064556428|+36.3877112745615|Gaia DR2 1328053743905921408|18.1535|18.2288|17.5806
250.4719093347275|+36.3877646559890|Gaia DR2 1328053743905920640|18.5466|18.6534|18.0845
250.4714525400766|+36.3904726606857|Gaia DR2 1328053748199297408|19.9480|19.5636|18.8615
250.4658763337806|+36.3918502416274|Gaia DR2 1328053748199370624|19.1017|19.0512|18.4142
250.4494831727711|+36.3750730441200|Gaia DR2 1328053713839631616|19.3815|       |
250.4490778594466|+36.3751685008348|Gaia DR2 1328053713839631744|19.0345|18.5448|17.8365
250.4712054448865|+36.3746117945052|Gaia DR2 1328053679486673152|20.9478|20.3716|19.8298
250.4516430162849|+36.3732955175871|Gaia DR2 1328053713839588480|19.1115|19.0705|18.4904
250.4684560007558|+36.3935998140023|Gaia DR2 1328053748207418368|20.9811|21.0728|19.7951
250.4522364169280|+36.3777963262892|Gaia DR2 1328053713839629696|20.2426|19.9850|19.2924
250.4709074848636|+36.3764405952516|Gaia DR2 1328053679486678912|21.0258|       |
250.4535030871881|+36.3727949663505|Gaia DR2 1328053713848486528|20.1812|19.9450|19.2224
250.4525079047692|+36.3708986932573|Gaia DR2 1328053713839556096|19.9962|19.8634|19.0003
250.4728712273398|+36.3933682928566|Gaia DR2 1328053748199312512|19.3439|19.3105|18.7949
250.4697378169266|+36.3902874862667|Gaia DR2 1328053748199312640|19.3306|19.0220|18.4655
250.4587417899673|+36.3628815985377|Gaia DR2 1328053640831894272|19.1334|19.2171|18.6016
250.4650494500983|+36.3838498819293|Gaia DR2 1328053748199296256|20.8275|20.0463|19.6476
250.4543688630683|+36.3750246787088|Gaia DR2 1328053713839579136|20.5256|20.0897|19.3987
250.4678631150181|+36.3916047478638|Gaia DR2 1328053748199345792|19.6098|       |
250.4647958684996|+36.3873859133759|Gaia DR2 1328053748208229888|19.9460|19.3005|18.5452
250.4656060339444|+36.3862836807436|Gaia DR2 1328053748199316992|19.2690|18.7962|18.1652
250.4509741838556|+36.3735365006202|Gaia DR2 1328053713848490496|18.5569|18.5600|17.9747
250.4553183286634|+36.3770831320513|Gaia DR2 1328053713848490624|15.9861|16.3784|15.4132
250.4616262832712|+36.3823497264791|Gaia DR2 1328053748199317376|19.7112|19.4824|
250.4697416940664|+36.3926030479509|Gaia DR2 1328053748199323264|19.7166|19.3845|18.6591
250.4604934895376|+36.3860046905797|Gaia DR2 1328053748208235776|18.9431|18.9732|18.3488
250.4579324509666|+36.3814545110548|Gaia DR2 1328053713839606144|18.1125|18.2596|17.6441
